transaction_id,amount,transaction_type,merchant_risk_score,account_age_days,transactions_last_24h,failed_attempts_24h,device_trust_score,location_mismatch,international,hour,distance_from_home_km,previous_chargebacks,is_fraud
TXN100325,308.21,ATM,0.33,881,2,1,0.631,0,0,8,34.39,0,0
TXN100326,30.81,POS,0.989,1373,4,0,0.249,0,0,21,16.93,0,0
TXN100327,138.8,Online,0.829,207,0,0,0.239,0,0,11,25.65,0,0
TXN100328,45.97,ATM,0.54,1625,3,0,0.935,1,0,15,26.33,0,0
TXN100329,88.39,POS,0.991,631,4,0,0.261,0,1,14,18.85,0,1
TXN100330,672.65,Online,0.83,1578,3,1,0.529,0,0,12,11.27,0,0
TXN100331,280.77,Online,0.138,2157,1,0,0.917,1,1,22,14.29,0,1
TXN100332,73.78,POS,0.591,3508,2,1,0.646,0,0,17,74.82,0,0
TXN100333,53.85,ATM,0.581,1076,3,0,0.514,0,0,14,44.63,0,0
TXN100334,153.36,POS,0.653,1192,4,0,0.402,0,0,5,17.28,0,0
TXN100335,43.97,Bank Transfer,0.941,2930,4,3,0.213,0,1,5,10.89,0,1
TXN100336,75.86,Online,0.492,3479,4,1,0.873,0,0,8,87.02,0,1
TXN100337,202.76,Online,0.077,1495,1,0,0.823,0,0,23,36.33,0,0
TXN100338,471.21,Online,0.479,1281,2,0,0.927,1,0,5,11.49,0,0
TXN100339,272.81,Online,0.788,2614,5,0,0.797,0,0,20,69.91,0,0
TXN100340,15.01,ATM,0.359,2750,5,0,0.541,0,0,11,25.19,0,0
TXN100341,201.21,Online,0.027,2594,5,0,0.274,0,0,7,33.75,1,0
TXN100342,159.5,ATM,0.303,2346,0,3,0.893,0,0,4,45.69,0,0
TXN100343,224.5,Online,0.682,521,1,0,0.284,0,0,3,25.13,0,1
TXN100344,747.11,POS,0.086,979,6,2,0.521,0,0,0,5.43,0,0
TXN100345,18.85,POS,0.376,234,0,0,0.693,0,0,20,8.52,0,0
TXN100346,82.18,ATM,0.133,1441,8,0,0.864,0,0,21,13.21,0,0
TXN100347,267.98,Online,0.476,3078,1,1,0.859,0,1,3,37.69,2,0
TXN100348,30.52,Online,0.142,839,5,0,0.428,0,0,5,55.85,0,0
TXN100349,649.34,Online,0.109,2567,3,0,0.21,0,0,8,29.88,0,0
TXN100350,214.51,Online,0.698,1553,3,0,0.541,0,0,13,44.02,0,0
TXN100351,346.05,Online,0.158,663,4,1,0.886,0,0,23,13.13,0,0
TXN100352,83.85,Online,0.155,837,4,0,,0,0,6,17.67,0,0
TXN100353,334.88,Bank Transfer,0.593,2491,5,0,0.584,0,0,3,12.27,0,0
TXN100354,432.02,POS,0.044,2892,4,0,0.242,0,0,1,29.78,0,0
TXN100355,187.33,Online,0.033,1222,5,1,0.769,0,0,15,56.43,0,0
TXN100356,187.62,POS,0.431,3351,2,0,0.646,0,0,0,39.08,0,1
TXN100357,194.48,ATM,0.365,235,5,1,0.766,0,0,8,12.85,0,0
TXN100358,62.59,Online,0.545,2110,7,1,0.361,0,0,11,13.64,0,0
TXN100359,128.06,Online,0.993,858,2,0,0.709,0,0,15,26.35,0,0
TXN100360,127.42,ATM,0.435,3258,2,2,0.254,0,0,4,19.95,0,0
TXN100361,217.76,Online,0.576,2766,1,0,0.477,0,0,10,5.93,0,0
TXN100362,403.36,POS,0.919,242,5,1,0.857,0,0,11,13.29,0,0
TXN100363,51.49,Online,0.483,1444,4,0,0.56,0,0,21,42.59,0,0
TXN100364,130.97,POS,0.781,2729,4,1,0.909,0,0,9,8.32,0,0
TXN100365,652.92,Bank Transfer,0.549,2002,3,0,0.835,0,0,21,19.75,0,0
TXN100366,70.56,ATM,0.637,1803,3,0,0.575,0,1,1,45.85,0,0
TXN100367,65.22,ATM,0.933,524,4,2,0.406,0,0,5,21.01,0,1
TXN100368,181.69,Bank Transfer,0.001,2095,3,0,0.773,0,0,12,7.55,0,0
TXN100369,345.29,ATM,0.901,365,1,0,0.776,0,0,23,24.65,0,1
TXN100370,150.12,Online,0.498,1183,4,1,0.567,0,0,17,4.39,0,0
TXN100371,560.57,POS,0.607,896,2,2,0.224,0,0,15,5.1,0,1
TXN100372,349.6,POS,0.45,2408,0,0,0.388,0,0,1,43.43,0,0
TXN100373,344.41,Bank Transfer,0.261,1740,3,0,0.531,0,0,10,33.58,0,0
TXN100374,258.3,Bank Transfer,0.066,1569,1,0,0.95,0,0,21,11.62,0,0
TXN100375,1521.81,ATM,0.945,3096,3,0,0.796,0,0,3,30.63,0,1
TXN100376,120.88,POS,0.624,1440,4,0,0.8,0,0,12,37.82,0,0
TXN100377,20.01,POS,0.873,2793,2,1,0.284,0,0,15,14.17,0,0
TXN100378,738.23,Bank Transfer,0.291,3244,4,0,0.24,1,1,5,60.57,0,1
TXN100379,93.91,POS,0.278,609,2,1,0.975,0,0,11,26.85,0,0
TXN100380,165.32,Online,0.336,2725,4,0,0.359,0,0,8,4.56,0,1
TXN100381,549.8,POS,0.231,288,8,1,0.69,0,0,20,24.07,0,0
TXN100382,29.9,POS,0.498,2351,4,0,0.778,0,0,9,14.18,0,0
TXN100383,42.45,Online,0.936,846,3,0,0.57,0,0,14,26.36,0,0
TXN100384,29.93,Bank Transfer,0.876,956,5,0,0.167,0,0,7,40.14,0,0
TXN100385,67.08,ATM,0.495,3115,2,2,0.402,0,0,10,7.79,0,0
TXN100386,230.36,Online,0.349,705,4,2,0.938,0,1,14,30.13,0,0
TXN100387,250.68,Online,0.612,1897,3,0,0.602,0,0,20,,0,0
TXN100388,195.64,Bank Transfer,0.612,2857,3,0,0.956,0,0,19,21.99,0,0
TXN100389,36.13,Online,0.684,2950,4,0,0.246,0,0,3,10.56,1,0
TXN100390,14.73,Online,0.536,770,3,0,0.161,0,0,3,33.32,0,0
TXN100391,156.7,Online,0.027,1367,2,0,0.694,0,0,7,4.29,0,0
TXN100392,92.59,POS,0.076,2063,2,0,0.35,0,0,15,8.49,0,0
TXN100393,234.95,POS,0.974,2167,2,0,0.615,0,0,11,10.92,1,0
TXN100394,299.45,ATM,0.746,622,1,0,0.43,1,0,3,16.91,0,1
TXN100395,170.42,Online,0.948,2182,5,0,0.324,0,0,8,24.52,0,1
TXN100396,317.39,POS,0.34,35,4,0,0.179,0,0,13,49.24,0,0
TXN100397,186.65,POS,0.535,2298,2,0,0.597,0,0,11,32.98,0,0
TXN100398,252.16,Bank Transfer,0.322,2693,3,0,0.149,0,0,8,38.96,0,0
TXN100399,73.36,Online,0.909,1731,1,0,0.746,0,0,10,44.37,0,0
TXN100400,124.01,Online,0.288,918,3,0,0.337,0,0,16,14.88,1,0
TXN100401,180.69,POS,0.694,896,3,0,0.227,0,0,9,42.87,0,0
TXN100402,337.15,Bank Transfer,0.175,2528,2,0,0.847,0,1,14,11.9,0,0
TXN100403,100.11,Bank Transfer,0.105,1581,1,1,0.912,1,1,16,17.38,0,0
TXN100404,249.93,Online,0.156,3392,2,1,,0,0,13,24.07,0,0
TXN100405,113.77,POS,0.529,3558,5,0,0.956,0,1,13,22.66,0,0
TXN100406,131.95,Online,0.845,1601,2,0,,0,0,5,45.94,0,0
TXN100407,340.2,ATM,0.999,1015,3,1,0.208,0,0,4,71.0,0,0
TXN100408,20.23,ATM,0.623,2969,5,0,0.432,0,0,17,25.39,0,0
TXN100409,40.59,Bank Transfer,0.534,2653,1,0,0.594,0,0,18,94.57,0,0
TXN100410,33.71,Online,0.787,625,2,0,0.336,0,0,15,29.48,0,1
TXN100411,14.39,POS,0.064,3449,1,1,0.803,0,1,21,30.77,0,0
TXN100412,75.32,Online,0.809,755,5,0,0.206,0,0,13,34.49,0,0
TXN100413,314.01,ATM,0.758,2079,4,0,0.896,0,0,1,39.98,0,0
TXN100414,111.62,POS,0.53,706,5,1,0.476,0,0,19,52.45,0,0
TXN100415,180.87,POS,0.023,1801,8,0,0.979,0,1,23,22.45,0,0
TXN100416,441.08,ATM,0.202,2291,4,0,0.503,0,0,18,29.42,0,0
TXN100417,559.86,Online,0.37,467,1,0,0.115,0,0,18,10.09,0,0
TXN100418,138.5,ATM,0.941,968,3,0,0.451,0,0,21,24.03,0,0
TXN100419,574.55,POS,0.638,2756,1,0,0.455,0,0,10,9.26,0,1
TXN100420,162.74,POS,0.51,3490,3,0,0.423,1,0,0,14.37,0,1
TXN100421,64.24,POS,0.488,3329,3,0,0.777,0,1,18,45.72,0,0
TXN100422,81.91,Online,0.78,2751,2,1,0.627,0,0,10,55.48,0,0
TXN100423,33.77,ATM,0.324,3580,5,0,0.915,0,0,6,11.16,0,0
TXN100424,61.06,Online,0.095,627,4,0,0.663,0,0,14,7.75,0,0
TXN100425,103.75,Online,0.677,760,5,0,0.626,0,0,5,49.37,0,0
TXN100426,331.49,POS,0.329,1498,0,0,0.345,0,0,23,42.95,0,0
TXN100427,829.46,Online,0.326,3360,2,1,0.695,0,1,1,19.54,1,0
TXN100428,37.26,Bank Transfer,0.455,2921,2,1,0.731,1,0,11,7.92,0,0
TXN100429,219.82,ATM,0.243,1370,7,0,0.14,0,0,17,79.17,0,0
TXN100430,52.43,POS,0.922,88,3,0,0.147,0,1,5,48.86,0,1
TXN100431,238.58,Online,,2271,2,0,0.289,0,0,17,86.05,0,0
TXN100432,130.18,POS,0.991,1147,4,1,0.626,0,0,1,52.63,0,0
TXN100433,23.79,POS,0.965,839,1,1,0.672,0,0,3,62.54,0,0
TXN100434,375.51,POS,0.314,805,4,0,0.421,0,0,13,27.83,0,0
TXN100435,81.04,POS,0.381,929,3,0,0.32,0,0,7,30.84,0,0
TXN100436,87.02,POS,0.698,1184,3,0,0.248,0,0,8,43.55,0,1
TXN100437,50.92,ATM,0.016,2270,1,0,0.371,0,0,17,36.86,0,0
TXN100438,77.15,POS,,622,2,1,0.508,0,0,20,11.62,0,0
TXN100439,227.67,ATM,0.011,1785,6,0,0.64,0,0,6,7.62,0,0
TXN100440,122.82,Bank Transfer,0.531,3364,4,0,0.884,1,0,14,59.53,0,0
TXN100441,206.16,Online,0.669,3521,4,1,0.671,0,1,11,17.27,0,1
TXN100442,213.13,Online,0.914,3032,3,0,0.592,0,0,3,40.98,0,1
TXN100443,555.94,ATM,0.644,987,3,1,0.411,1,0,1,39.76,0,0
TXN100444,105.34,POS,0.597,559,0,0,0.488,0,0,17,,0,0
TXN100445,33.89,Online,0.3,3208,4,1,0.68,0,0,7,20.5,0,0
TXN100446,431.48,Online,0.591,1492,1,1,0.673,0,0,11,37.46,0,0
TXN100447,106.54,ATM,0.75,1696,7,1,0.29,1,0,4,59.63,0,0
TXN100448,452.41,ATM,0.516,1573,7,2,0.829,0,0,4,23.42,0,0
TXN100449,217.76,ATM,0.78,517,4,0,0.847,0,0,23,7.6,0,0
TXN100450,130.17,Online,0.07,2641,1,1,0.983,0,0,19,22.03,0,0
TXN100451,210.35,Online,0.335,895,7,0,0.905,0,1,17,17.94,0,1
TXN100452,1044.21,ATM,0.96,874,0,1,0.191,0,1,5,10.54,0,0
TXN100453,1184.39,Bank Transfer,0.323,2765,2,0,0.491,0,0,13,12.35,0,0
TXN100454,159.08,Online,0.622,2610,1,0,0.152,1,0,22,31.75,0,0
TXN100455,174.2,Bank Transfer,0.52,3022,1,2,0.792,1,0,3,58.15,0,0
TXN100456,435.39,Bank Transfer,0.937,2586,3,1,0.885,0,0,5,60.26,0,0
TXN100457,63.71,Online,0.163,173,5,0,0.541,1,0,13,23.46,0,0
TXN100458,207.07,POS,0.299,1540,3,0,0.267,0,0,20,6.88,0,0
TXN100459,144.62,POS,0.862,1514,1,0,0.513,0,0,16,26.08,0,0
TXN100460,203.14,ATM,0.666,1193,2,1,0.218,0,0,5,27.59,0,0
TXN100461,64.5,POS,0.543,1818,3,1,0.181,0,1,2,12.94,0,0
TXN100462,30.28,Online,0.395,1829,7,0,0.21,0,0,22,35.46,0,1
TXN100463,18.67,Online,0.411,2256,4,0,0.191,0,0,15,49.34,0,0
TXN100464,48.55,Bank Transfer,0.935,3505,2,0,0.904,0,1,15,41.97,0,0
TXN100465,93.81,ATM,0.671,2385,3,0,0.128,0,1,18,12.79,0,0
TXN100466,110.7,ATM,0.929,3406,0,0,0.354,0,0,12,24.13,0,0
TXN100467,1029.91,Online,0.972,3036,1,0,0.285,0,0,12,17.59,0,0
TXN100468,448.54,POS,0.547,2687,7,1,0.501,0,0,19,19.77,0,1
TXN100469,56.71,Online,0.61,1019,6,0,0.33,0,0,12,75.57,0,0
TXN100470,210.13,POS,0.656,2122,3,0,0.325,0,0,19,6.71,0,0
TXN100471,98.78,Online,0.839,435,3,1,0.903,0,0,7,3.61,0,0
TXN100472,111.68,Bank Transfer,0.659,3374,3,0,0.695,0,0,0,26.25,0,0
TXN100473,178.63,Online,0.115,705,2,0,0.367,0,0,9,34.6,0,0
TXN100474,275.66,Online,0.942,893,4,0,0.389,0,0,2,9.2,0,1
TXN100475,105.71,Online,0.661,3421,2,1,0.432,0,0,18,14.62,0,0
TXN100476,430.03,ATM,0.87,470,3,0,0.456,0,0,15,27.81,0,0
TXN100477,47.37,Online,0.425,2008,3,1,0.269,0,1,6,4.55,0,0
TXN100478,149.36,Online,0.475,2109,5,0,0.415,0,0,15,51.45,0,0
TXN100479,1993.55,POS,0.689,823,2,0,0.887,0,0,18,62.03,0,0
TXN100480,185.5,Online,0.776,1440,5,0,0.748,0,0,3,5.49,0,1
TXN100481,622.17,POS,0.078,2874,2,0,0.135,0,0,6,25.35,0,0
TXN100482,162.64,Online,0.407,2605,6,1,0.829,0,1,11,30.62,0,0
TXN100483,265.28,ATM,0.77,2154,2,1,0.466,0,0,19,19.26,0,1
TXN100484,140.22,POS,0.992,1999,3,1,0.752,0,1,22,57.31,0,1
TXN100485,125.16,Online,0.012,1359,4,0,0.454,0,0,17,129.88,0,0
TXN100486,68.07,POS,0.265,2287,2,0,0.798,0,0,3,26.63,0,0
TXN100487,228.22,POS,0.465,96,7,0,0.697,0,0,22,41.07,0,0
TXN100488,63.34,POS,0.223,284,1,0,0.705,0,0,13,22.22,0,0
TXN100489,288.76,POS,0.027,2863,2,0,0.894,0,1,8,45.14,0,0
TXN100490,439.35,Bank Transfer,0.54,661,3,0,0.843,0,1,3,18.15,0,0
TXN100491,214.12,Bank Transfer,0.649,2627,1,0,0.543,0,0,1,46.6,0,0
TXN100492,111.47,Online,0.416,88,0,0,0.695,0,0,19,17.34,0,0
TXN100493,233.68,Online,0.37,978,2,1,0.441,0,0,6,39.4,0,1
TXN100494,109.0,ATM,0.986,3426,1,0,0.694,0,0,4,20.14,0,0
TXN100495,378.25,Bank Transfer,0.478,991,4,0,0.34,0,0,5,39.69,0,0
TXN100496,23.77,Online,0.798,3587,2,0,0.615,0,0,6,30.28,0,0
TXN100497,106.1,POS,0.287,1012,2,0,0.833,0,1,5,10.1,0,0
TXN100498,20.27,Online,0.83,2332,2,0,0.554,0,0,21,81.42,0,0
TXN100499,33.28,Bank Transfer,0.824,2456,3,1,0.714,0,0,16,12.85,0,0
TXN100500,580.48,POS,0.268,2324,1,0,0.359,0,0,3,59.48,0,0
TXN100501,363.28,Online,0.656,1094,2,0,0.838,1,0,0,24.08,0,0
TXN100502,72.28,POS,0.682,2776,6,1,0.525,0,0,23,26.15,0,0
TXN100503,33.03,Online,0.443,1153,8,3,0.457,0,0,9,5.23,0,0
TXN100504,7.66,ATM,0.774,2977,7,0,0.127,0,1,11,89.43,0,0
TXN100505,86.19,POS,,1393,4,1,0.19,0,0,4,20.85,0,0
TXN100506,1669.73,Bank Transfer,0.484,3059,3,0,0.212,0,0,23,10.14,0,1
TXN100507,229.27,ATM,0.99,3578,5,0,0.537,0,0,22,8.89,0,0
TXN100508,84.81,POS,0.179,2762,6,1,0.17,0,0,5,51.51,0,1
TXN100509,236.29,ATM,0.148,1695,4,1,0.658,0,0,0,67.3,0,0
TXN100510,31.16,ATM,0.142,1560,4,1,0.241,0,0,9,13.41,0,0
TXN100511,110.24,Online,0.998,1396,1,1,0.66,0,0,21,22.53,0,0
TXN100512,163.94,Online,0.16,1301,1,1,0.561,0,1,11,2.24,0,0
TXN100513,136.17,ATM,0.19,1731,1,0,0.356,0,0,16,33.71,1,0
TXN100514,327.28,Online,0.695,1788,6,0,0.518,0,0,10,15.41,0,0
TXN100515,209.48,POS,0.759,2633,4,0,0.515,0,0,16,28.81,0,0
TXN100516,289.55,POS,0.527,3250,5,0,0.219,0,1,1,73.45,0,1
TXN100517,74.56,POS,0.983,3228,2,0,0.517,0,0,1,38.89,0,0
TXN100518,364.24,Online,0.039,2217,3,3,0.677,0,1,20,20.81,0,0
TXN100519,756.68,POS,0.621,3616,4,0,0.725,0,0,16,54.14,0,0
TXN100520,56.25,Online,0.606,3264,4,0,0.903,1,0,12,23.77,0,0
TXN100521,61.09,Online,0.321,1789,4,0,0.75,0,0,9,14.52,0,0
TXN100522,564.41,ATM,0.899,1522,4,1,0.581,0,0,16,56.73,0,0
TXN100523,122.57,Online,0.553,1695,4,0,0.369,0,0,14,38.89,0,0
TXN100524,604.15,Bank Transfer,0.246,114,1,0,0.52,0,0,11,43.13,0,0
TXN100525,95.34,Bank Transfer,0.088,1225,4,0,0.978,0,0,5,37.63,0,0
TXN100526,635.9,POS,0.107,1416,4,0,0.95,0,0,23,14.84,0,0
TXN100527,169.27,Online,0.897,2850,0,1,0.764,0,1,6,46.2,1,0
TXN100528,192.14,POS,0.25,980,3,0,0.13,0,0,6,2.77,0,0
TXN100529,709.61,ATM,0.907,2403,2,0,0.158,0,0,4,65.23,0,1
TXN100530,103.36,Online,0.12,1196,3,0,0.978,0,1,11,2.05,2,1
TXN100531,57.91,POS,0.984,1345,7,1,0.829,0,0,13,44.46,0,0
TXN100532,94.77,POS,0.833,279,4,1,0.539,0,0,11,63.24,0,0
TXN100533,233.3,Online,0.116,1907,0,0,0.46,0,1,6,35.84,0,0
TXN100534,31.01,ATM,0.086,381,5,0,0.265,0,0,10,31.28,0,1
TXN100535,280.75,ATM,0.803,775,1,2,0.567,0,0,3,77.83,1,1
TXN100536,86.59,POS,0.078,1846,2,2,0.686,0,0,12,3.67,1,0
TXN100537,467.69,POS,0.262,2542,1,1,0.216,0,0,11,36.37,0,0
TXN100538,13.54,Online,0.801,1492,3,0,0.526,0,0,12,33.48,0,0
TXN100539,67.59,Online,0.908,942,0,0,0.42,0,0,22,41.77,0,0
TXN100540,27.48,POS,0.768,3278,6,0,0.899,0,0,14,11.33,0,0
TXN100541,64.96,POS,0.89,1295,6,1,0.74,0,0,21,13.38,0,1
TXN100542,190.12,Bank Transfer,0.56,1191,1,0,0.913,0,0,22,31.71,0,0
TXN100543,124.06,Online,0.78,276,4,0,0.421,1,0,23,28.19,0,0
TXN100544,115.19,ATM,0.344,1304,0,0,0.246,0,0,19,27.64,0,0
TXN100545,126.57,Online,0.785,825,2,0,0.847,0,0,14,22.32,0,0
TXN100546,181.89,Online,0.68,1311,2,0,0.481,0,0,8,20.97,0,0
TXN100547,54.13,Online,0.575,735,3,0,0.616,0,1,11,7.83,0,0
TXN100548,300.92,POS,0.992,741,5,0,0.749,0,0,11,13.71,0,1
TXN100549,287.92,POS,0.47,2691,3,0,0.66,1,0,17,16.73,1,0
TXN100550,218.12,Bank Transfer,0.619,1747,6,0,0.822,0,0,15,15.65,1,0
TXN100551,258.92,Bank Transfer,0.51,2543,3,0,0.259,0,0,11,10.87,0,0
TXN100552,199.62,ATM,0.261,2117,2,0,0.179,0,0,13,24.75,0,0
TXN100553,1135.78,POS,0.33,1978,3,1,,0,0,17,57.83,0,0
TXN100554,136.03,POS,0.979,1718,4,0,0.574,0,0,8,16.78,0,0
TXN100555,109.17,POS,0.392,1431,4,0,0.78,0,0,8,23.35,0,0
TXN100556,69.86,Bank Transfer,0.679,978,5,0,0.812,0,0,22,53.35,0,0
TXN100557,52.86,ATM,0.567,3249,2,1,0.611,0,0,21,34.17,0,0
TXN100558,42.76,Online,0.89,1511,4,0,0.796,0,1,19,43.03,0,0
TXN100559,61.02,Bank Transfer,0.758,3230,3,0,0.615,0,0,0,44.29,0,0
TXN100560,138.29,POS,0.081,2810,0,0,0.319,0,1,23,31.4,0,0
TXN100561,207.33,Online,0.355,2212,4,1,0.773,0,0,15,14.02,0,0
TXN100562,156.2,POS,0.712,3081,0,0,0.637,0,0,5,12.08,0,1
TXN100563,69.02,POS,0.161,2411,3,1,0.611,0,1,13,46.48,0,0
TXN100564,365.1,Bank Transfer,0.503,2983,6,0,0.828,0,0,18,9.03,0,0
TXN100565,310.88,Bank Transfer,0.318,2913,1,0,0.134,1,0,23,11.2,0,0
TXN100566,126.51,POS,0.065,2368,4,0,0.309,0,0,1,31.6,0,0
TXN100567,77.25,POS,0.997,2646,2,1,0.717,0,1,8,11.29,0,0
TXN100568,256.83,Online,0.929,2989,2,0,0.297,0,0,18,36.26,0,0
TXN100569,179.11,POS,0.748,844,5,0,0.273,0,0,1,32.06,0,0
TXN100570,34.88,Online,0.201,3203,1,0,0.956,0,0,2,58.84,0,0
TXN100571,138.66,Online,0.989,1852,2,0,0.939,0,1,1,16.5,1,0
TXN100572,192.87,POS,0.631,472,5,0,0.522,0,0,7,58.9,1,0
TXN100573,60.36,POS,0.966,579,1,1,0.193,0,0,17,14.54,0,0
TXN100574,179.44,POS,0.043,2745,2,1,0.807,0,0,19,46.41,0,0
TXN100575,34.65,Bank Transfer,0.173,2959,4,1,0.805,0,0,0,56.5,0,0
TXN100576,564.64,Online,0.677,2397,2,1,0.423,0,0,18,82.37,0,0
TXN100577,516.95,Online,0.907,2395,4,0,0.781,0,0,17,29.74,0,0
TXN100578,115.29,POS,0.176,3163,2,0,0.18,0,0,0,23.73,0,0
TXN100579,213.46,Online,0.317,3574,1,0,0.51,0,0,14,75.2,0,0
TXN100580,13.33,POS,0.588,3041,1,0,0.144,0,0,22,3.8,0,0
TXN100581,46.7,POS,1.0,524,0,0,0.894,0,1,7,9.85,0,1
TXN100582,110.63,ATM,0.8,2934,2,1,0.414,0,1,22,21.46,0,1
TXN100583,50.8,ATM,0.924,1876,1,0,0.252,1,0,4,30.81,1,1
TXN100584,303.2,POS,0.675,2920,1,0,0.231,0,1,5,13.97,0,1
TXN100585,1093.67,POS,0.877,2650,2,3,0.197,0,0,17,41.3,1,1
TXN100586,45.76,Bank Transfer,0.507,2483,5,0,0.198,0,0,23,64.36,0,0
TXN100587,64.23,POS,0.124,3169,2,1,0.526,0,1,23,20.89,0,0
TXN100588,187.81,POS,0.71,577,4,1,0.255,0,0,2,5.89,0,1
TXN100589,743.31,Online,0.601,3119,7,0,0.786,0,1,22,35.03,0,1
TXN100590,43.71,POS,0.485,1287,5,0,0.558,0,0,11,68.69,0,0
TXN100591,190.38,Online,0.275,761,6,0,0.885,0,1,19,11.89,0,0
TXN100592,917.18,Online,0.784,2636,3,2,0.842,0,1,21,14.99,0,0
TXN100593,28.45,Online,0.82,3586,2,0,0.764,0,0,2,18.22,0,0
TXN100594,41.22,Online,0.364,348,2,0,0.254,0,0,3,38.16,0,0
TXN100595,97.16,Online,0.928,3582,3,0,0.515,0,0,8,25.66,0,0
TXN100596,88.18,ATM,0.37,1270,0,0,0.925,0,0,22,40.17,0,0
TXN100597,334.49,POS,0.108,3537,1,0,0.788,0,0,22,30.31,0,0
TXN100598,188.98,POS,0.167,208,2,0,0.59,0,0,13,6.91,0,0
TXN100599,25.15,Online,0.495,2251,4,0,0.593,0,0,19,23.18,0,0
TXN100600,248.49,POS,0.08,1964,3,0,0.411,0,0,23,70.22,0,0
TXN100601,83.3,POS,0.718,3041,4,0,0.862,0,0,7,24.72,0,0
TXN100602,530.83,POS,0.795,1738,1,0,0.91,1,1,18,9.76,0,1
TXN100603,79.23,Online,0.549,305,3,0,0.715,0,0,12,17.18,0,1
TXN100604,78.52,POS,0.893,695,4,1,0.999,0,0,13,19.31,0,0
TXN100605,254.97,ATM,0.954,954,3,0,0.804,0,0,6,19.16,0,0
TXN100606,318.28,ATM,0.448,3184,5,1,0.841,0,0,22,2.85,0,0
TXN100607,232.32,Online,0.089,363,5,0,0.553,0,0,15,38.38,0,1
TXN100608,27.51,POS,0.231,3067,1,1,0.523,0,1,11,13.63,0,0
TXN100609,254.18,ATM,0.658,1860,1,0,0.43,0,0,16,16.53,0,0
TXN100610,52.76,POS,0.406,2076,4,0,0.54,0,1,1,68.64,0,0
TXN100611,187.78,Bank Transfer,0.685,3522,5,1,0.638,0,0,22,30.43,0,1
TXN100612,35.74,Online,0.667,2806,6,0,0.587,0,0,8,22.29,0,0
TXN100613,231.9,POS,0.605,2379,7,1,0.283,0,0,0,26.74,0,0
TXN100614,66.25,ATM,0.158,3013,7,1,0.496,0,0,21,5.66,0,0
TXN100615,41.16,Online,0.286,1699,4,0,0.547,0,0,6,50.05,1,0
TXN100616,303.03,Online,0.378,3400,2,0,0.587,0,0,17,39.07,0,0
TXN100617,188.98,Online,0.824,2900,3,0,0.15,0,0,11,5.33,0,0
TXN100618,80.32,Online,0.682,3566,2,0,0.757,1,0,8,3.34,0,1
TXN100619,633.45,ATM,0.645,2022,3,0,0.971,0,0,15,44.65,0,0
TXN100620,95.52,Bank Transfer,0.672,2356,6,0,0.27,0,0,9,9.64,0,0
TXN100621,153.26,POS,0.503,1686,2,1,0.88,0,0,19,54.31,0,0
TXN100622,194.2,Online,0.04,3378,2,1,0.284,0,0,12,16.59,0,0
TXN100623,79.86,Online,0.201,2308,2,0,0.148,0,0,2,21.93,0,0
TXN100624,237.73,Online,0.14,603,4,1,0.77,0,0,3,27.73,0,0
TXN100625,87.06,Online,0.064,1882,1,2,0.875,0,1,12,51.96,0,0
TXN100626,98.33,Online,0.319,512,5,0,0.86,0,0,11,33.68,0,0
TXN100627,579.78,ATM,0.788,2352,3,0,0.179,0,1,19,68.8,0,0
TXN100628,52.43,POS,0.115,2561,4,0,0.106,0,0,8,44.49,1,0
TXN100629,13.29,POS,0.111,2935,0,0,0.898,0,0,3,38.66,0,0
TXN100630,743.18,Online,0.124,585,2,0,0.332,1,0,4,63.82,0,0
TXN100631,1899.47,POS,0.27,1703,5,1,0.294,0,0,10,31.0,0,0
TXN100632,98.96,POS,0.202,1312,2,0,0.861,0,0,23,23.42,0,0
TXN100633,21.4,POS,0.014,1532,7,1,0.364,0,0,7,32.26,0,0
TXN100634,108.8,Online,0.277,3431,2,1,0.543,0,0,4,37.35,0,0
TXN100635,111.47,Bank Transfer,0.996,2052,2,1,0.933,0,1,6,28.45,0,0
TXN100636,122.74,Online,0.336,1634,0,0,0.724,0,1,19,41.99,0,0
TXN100637,48.75,POS,0.211,3305,4,0,0.492,0,0,6,15.12,0,0
TXN100638,264.96,ATM,0.496,1955,2,1,0.552,0,0,11,62.67,0,0
TXN100639,250.76,POS,0.229,1561,1,0,0.396,0,0,2,116.88,0,0
TXN100640,33.3,Bank Transfer,0.56,1985,5,0,0.871,0,0,18,15.4,0,0
TXN100641,298.63,Online,0.401,3098,3,0,0.598,0,0,2,21.67,0,0
TXN100642,1155.96,POS,0.897,1669,4,1,0.837,0,1,14,17.42,0,0
TXN100643,176.26,Online,0.928,2264,3,0,0.998,0,0,22,4.63,1,0
TXN100644,105.92,POS,0.713,677,4,0,0.524,0,0,18,52.17,0,0
TXN100645,128.77,ATM,0.216,74,3,1,0.119,0,0,18,43.92,0,1
TXN100646,274.58,POS,0.474,273,3,0,0.901,1,0,23,5.23,0,0
TXN100647,26.29,ATM,0.305,1753,3,1,0.317,0,0,4,31.37,0,0
TXN100648,174.93,ATM,0.798,2630,3,1,0.331,0,0,13,24.3,0,0
TXN100649,100.44,Bank Transfer,0.029,792,2,0,0.404,0,0,12,31.61,0,1
TXN100650,941.83,Bank Transfer,0.662,3443,3,0,0.971,1,0,18,,0,0
TXN100651,124.69,POS,0.323,574,1,0,0.681,0,0,18,33.82,0,0
